943,11,4.0
943,27,4.0
943,42,5.0
943,55,5.0
943,67,4.0
943,76,4.0
943,96,4.0
943,117,4.0
943,132,3.0
943,172,4.0
943,184,5.0
943,193,4.0
943,201,5.0
943,215,5.0
943,226,4.0
943,231,2.0
943,239,5.0
943,318,3.0
943,386,1.0
943,402,2.0
943,415,1.0
943,427,4.0
943,468,2.0
943,508,5.0
943,559,4.0
943,576,4.0
943,614,5.0
943,717,4.0
943,732,4.0
943,785,2.0
943,824,4.0
943,941,1.0
943,1047,2.0
943,1330,3.0
942,95,5.0
942,131,5.0
942,193,5.0
942,216,4.0
942,265,5.0
942,303,4.0
942,316,4.0
942,347,5.0
942,427,5.0
942,484,5.0
942,511,4.0
942,584,4.0
942,661,4.0
942,750,4.0
942,969,4.0
941,1,5.0
941,147,4.0
941,273,3.0
941,408,5.0
941,993,4.0
940,9,3.0
940,56,5.0
940,89,4.0
940,116,2.0
940,153,2.0
940,171,2.0
940,181,3.0
940,200,3.0
940,215,2.0
940,264,1.0
940,286,3.0
940,302,4.0
940,317,4.0
940,354,5.0
940,420,4.0
940,474,3.0
940,527,3.0
940,628,4.0
940,678,4.0
940,746,3.0
940,879,3.0
939,15,5.0
939,220,5.0
939,255,5.0
939,275,4.0
939,326,5.0
939,471,5.0
939,597,4.0
939,756,5.0
939,934,3.0
939,1054,4.0
938,9,3.0
938,105,1.0
938,121,5.0
938,148,3.0
938,225,4.0
938,245,3.0
938,257,5.0
938,275,4.0
938,288,5.0
938,298,4.0
938,333,4.0
938,406,3.0
938,471,3.0
938,508,4.0
938,597,3.0
938,742,3.0
938,815,3.0
938,845,1.0
938,926,3.0
938,1012,5.0
938,1033,2.0
938,1283,3.0
937,93,4.0
937,137,3.0
937,237,4.0
937,275,4.0
937,294,1.0
937,303,4.0
937,515,5.0
937,1007,4.0
936,9,4.0
936,20,5.0
936,100,4.0
936,117,4.0
936,127,5.0
936,235,3.0
936,246,4.0
936,252,2.0
936,259,3.0
936,274,3.0
936,285,4.0
936,295,3.0
936,313,4.0
936,325,5.0
936,346,4.0
936,475,5.0
936,591,4.0
936,741,4.0
936,815,3.0
936,864,4.0
936,926,4.0
936,988,3.0
936,1011,4.0
936,1079,1.0
936,1160,5.0
936,1202,4.0
936,1315,3.0
936,1370,4.0
935,15,5.0
935,121,4.0
935,237,5.0
935,282,4.0
935,313,5.0
935,597,4.0
935,815,4.0
935,1016,4.0
934,13,5.0
934,66,4.0
934,82,4.0
934,94,4.0
934,121,3.0
934,144,4.0
934,154,3.0
934,163,4.0
934,174,5.0
934,183,2.0
934,195,4.0
934,204,4.0
934,212,4.0
934,226,4.0
934,239,4.0
934,297,5.0
934,316,4.0
934,403,4.0
934,420,4.0
934,435,4.0
934,462,4.0
934,492,4.0
934,506,4.0
934,526,2.0
934,554,4.0
934,605,4.0
934,630,4.0
934,661,4.0
934,703,4.0
934,732,5.0
934,794,4.0
934,902,4.0
934,972,3.0
934,1203,5.0
934,1449,5.0
933,11,4.0
933,28,4.0
933,52,3.0
933,63,2.0
933,72,3.0
933,87,4.0
933,96,2.0
933,110,1.0
933,132,3.0
933,154,2.0
933,161,2.0
933,168,3.0
933,176,3.0
933,182,4.0
933,193,4.0
933,202,2.0
933,214,3.0
933,222,1.0
933,230,3.0
933,238,2.0
933,282,3.0
933,367,4.0
933,392,3.0
933,410,3.0
933,441,2.0
933,453,1.0
933,475,2.0
933,523,4.0
933,568,2.0
933,578,1.0
933,636,2.0
933,679,1.0
933,746,4.0
933,834,1.0
933,959,1.0
933,1110,3.0
932,1,4.0
932,38,2.0
932,56,4.0
932,82,3.0
932,99,4.0
932,114,5.0
932,134,4.0
932,148,2.0
932,157,4.0
932,167,4.0
932,173,3.0
932,178,5.0
932,188,3.0
932,195,4.0
932,203,4.0
932,210,4.0
932,222,4.0
932,230,4.0
932,285,4.0
932,389,3.0
932,427,4.0
932,432,4.0
932,443,4.0
932,470,3.0
932,480,5.0
932,486,5.0
932,491,5.0
932,497,5.0
932,506,4.0
932,513,5.0
932,519,4.0
932,525,5.0
932,530,4.0
932,566,4.0
932,603,5.0
932,613,4.0
932,632,4.0
932,647,5.0
932,654,5.0
932,665,2.0
932,705,4.0
932,755,2.0
932,841,2.0
932,968,4.0
932,1050,4.0
932,1139,2.0
932,1266,4.0
932,1451,5.0
932,1573,4.0
931,116,4.0
931,137,3.0
931,250,2.0
931,269,3.0
931,286,5.0
931,300,5.0
931,310,3.0
931,333,5.0
931,459,4.0
931,546,3.0
931,750,5.0
931,1022,1.0
930,16,1.0
930,100,3.0
930,117,3.0
930,148,1.0
930,174,3.0
930,235,2.0
930,245,3.0
930,274,4.0
930,286,3.0
930,411,1.0
930,690,3.0
930,845,3.0
929,1,3.0
929,31,2.0
929,98,5.0
929,136,3.0
929,185,5.0
929,204,4.0
929,284,2.0
929,431,1.0
929,480,3.0
929,517,5.0
928,9,5.0
928,134,5.0
928,173,4.0
928,266,5.0
928,328,3.0
928,749,5.0
928,1025,5.0
927,15,5.0
927,38,5.0
927,67,4.0
927,82,2.0
927,99,2.0
927,125,4.0
927,155,4.0
927,204,4.0
927,228,5.0
927,255,4.0
927,294,5.0
927,380,5.0
927,402,4.0
927,410,1.0
927,421,4.0
927,471,4.0
927,542,2.0
927,588,5.0
927,739,3.0
927,763,4.0
927,819,3.0
927,1014,3.0
927,1093,4.0
927,1415,4.0
926,269,5.0
926,292,3.0
926,313,3.0
926,340,4.0
925,200,2.0
925,260,3.0
925,325,4.0
925,558,1.0
925,672,3.0
925,816,3.0
924,6,4.0
924,28,4.0
924,71,5.0
924,117,2.0
924,144,3.0
924,178,5.0
924,202,4.0
924,237,4.0
924,277,3.0
924,300,2.0
924,408,3.0
924,471,4.0
924,511,5.0
924,562,3.0
924,742,3.0
924,1011,3.0
923,1,3.0
923,105,4.0
923,148,4.0
923,222,4.0
923,257,5.0
923,281,4.0
923,294,4.0
923,333,5.0
923,410,3.0
923,472,4.0
923,628,4.0
923,742,4.0
923,825,4.0
923,926,4.0
923,1012,5.0
922,11,5.0
922,50,5.0
922,67,3.0
922,77,4.0
922,91,4.0
922,122,2.0
922,151,5.0
922,168,3.0
922,176,3.0
922,195,3.0
922,212,2.0
922,219,1.0
922,230,4.0
922,252,2.0
922,274,3.0
922,367,3.0
922,384,4.0
922,403,3.0
922,427,5.0
922,449,4.0
922,476,1.0
922,579,3.0
922,660,3.0
922,746,4.0
922,919,5.0
922,1157,2.0
921,25,3.0
921,72,4.0
921,97,2.0
921,128,1.0
921,147,3.0
921,181,5.0
921,202,4.0
921,228,3.0
921,252,4.0
921,275,1.0
921,288,3.0
921,323,4.0
921,392,4.0
921,411,2.0
921,484,3.0
921,651,3.0
921,720,4.0
921,763,3.0
921,845,4.0
921,934,3.0
921,1047,1.0
921,1317,2.0
920,272,3.0
920,300,3.0
920,311,3.0
920,333,4.0
920,682,3.0
919,7,3.0
919,15,5.0
919,22,5.0
919,50,3.0
919,70,4.0
