943,67,4.0
943,756,2.0
943,1011,2.0
943,51,1.0
943,100,5.0
943,201,5.0
943,614,5.0
943,386,1.0
943,193,4.0
943,655,4.0
943,184,5.0
943,1228,3.0
943,124,3.0
943,127,5.0
943,11,4.0
943,94,4.0
943,831,2.0
943,168,2.0
943,111,4.0
943,569,2.0
943,508,5.0
943,2,5.0
943,816,4.0
943,31,4.0
943,585,1.0
943,72,2.0
943,928,5.0
942,1050,5.0
942,303,4.0
942,496,5.0
942,584,4.0
942,478,5.0
942,322,3.0
942,705,4.0
942,750,4.0
942,282,5.0
942,210,4.0
942,50,5.0
942,347,5.0
942,261,4.0
941,475,4.0
941,124,5.0
941,258,4.0
941,1,5.0
940,181,3.0
940,474,3.0
940,147,4.0
940,651,4.0
940,8,5.0
940,516,4.0
940,209,4.0
940,347,3.0
940,471,4.0
940,313,5.0
940,521,4.0
940,655,4.0
940,301,3.0
940,171,2.0
940,430,4.0
940,316,4.0
940,69,2.0
940,173,4.0
939,252,3.0
939,591,5.0
939,283,5.0
939,597,4.0
939,1023,4.0
939,274,5.0
939,1051,5.0
939,1028,5.0
938,929,2.0
938,1,4.0
938,742,3.0
938,281,2.0
938,181,5.0
938,1033,2.0
938,259,2.0
938,993,5.0
938,370,5.0
938,845,1.0
938,1012,5.0
938,815,3.0
938,240,2.0
938,255,1.0
938,1254,1.0
938,456,1.0
938,717,2.0
938,471,3.0
937,303,4.0
937,293,4.0
937,50,5.0
937,116,4.0
937,508,1.0
937,408,5.0
937,255,3.0
936,756,4.0
936,14,4.0
936,333,3.0
936,235,3.0
936,289,5.0
936,50,4.0
936,1011,4.0
936,116,4.0
936,125,4.0
936,827,2.0
936,1241,4.0
936,346,4.0
936,926,4.0
936,904,5.0
936,237,4.0
936,100,4.0
936,19,5.0
936,295,3.0
936,321,3.0
936,1009,4.0
936,696,2.0
936,285,4.0
936,127,5.0
935,1,3.0
935,118,4.0
935,181,4.0
935,15,5.0
935,282,4.0
935,476,4.0
935,864,5.0
934,86,3.0
934,13,5.0
934,660,5.0
934,554,4.0
934,902,4.0
934,82,4.0
934,855,4.0
934,533,3.0
934,181,4.0
934,286,4.0
934,316,4.0
934,427,4.0
934,144,4.0
934,1037,1.0
934,965,4.0
934,629,4.0
934,172,5.0
934,393,2.0
934,481,4.0
934,414,5.0
934,1,2.0
934,664,4.0
934,492,4.0
934,225,2.0
934,4,5.0
934,177,3.0
934,151,3.0
934,239,4.0
933,449,1.0
933,508,3.0
933,441,2.0
933,627,2.0
933,1188,1.0
933,96,2.0
933,665,1.0
933,210,3.0
933,187,4.0
933,636,2.0
933,39,3.0
933,175,4.0
933,193,4.0
933,576,1.0
933,218,3.0
933,25,2.0
933,228,4.0
933,550,1.0
933,585,1.0
933,219,1.0
933,452,1.0
933,69,4.0
933,180,5.0
933,523,4.0
933,392,3.0
933,1110,3.0
933,179,5.0
933,94,1.0
933,483,4.0
933,9,3.0
932,77,2.0
932,230,4.0
932,430,4.0
932,511,5.0
932,1184,3.0
932,197,5.0
932,679,2.0
932,228,4.0
932,550,2.0
932,101,3.0
932,646,4.0
932,524,5.0
932,805,4.0
932,675,4.0
932,405,4.0
932,967,4.0
932,14,4.0
932,429,5.0
932,170,4.0
932,459,4.0
932,172,5.0
932,483,5.0
932,229,4.0
932,148,2.0
932,205,5.0
932,175,4.0
932,105,2.0
932,600,2.0
932,527,4.0
932,482,5.0
932,745,5.0
932,218,3.0
932,617,4.0
932,480,5.0
932,178,5.0
932,503,4.0
932,210,4.0
932,177,4.0
932,615,5.0
931,275,5.0
931,269,3.0
931,313,4.0
931,546,3.0
931,220,3.0
931,304,4.0
931,909,5.0
931,257,4.0
931,250,2.0
931,306,4.0
930,286,3.0
930,235,2.0
930,8,3.0
930,763,3.0
930,113,5.0
930,245,3.0
930,210,2.0
930,190,4.0
930,45,4.0
930,300,4.0
930,709,4.0
929,28,4.0
929,480,3.0
929,195,4.0
929,515,5.0
929,174,3.0
929,209,3.0
929,284,2.0
929,429,4.0
928,878,5.0
928,328,3.0
928,173,4.0
928,358,5.0
928,9,5.0
928,168,5.0
927,405,5.0
927,71,5.0
927,25,3.0
927,278,1.0
927,541,5.0
927,274,1.0
927,1047,4.0
927,409,4.0
927,738,3.0
927,380,5.0
927,404,4.0
927,625,3.0
927,111,4.0
927,402,4.0
927,560,2.0
927,826,4.0
927,38,5.0
927,15,5.0
927,426,4.0
927,94,2.0
926,302,4.0
926,300,3.0
926,286,4.0
926,289,3.0
925,323,4.0
925,98,4.0
925,788,3.0
925,200,2.0
925,260,3.0
924,1011,3.0
924,174,5.0
924,12,4.0
924,13,3.0
924,211,3.0
924,228,4.0
924,117,2.0
924,562,3.0
924,427,4.0
924,896,4.0
924,496,5.0
924,742,3.0
924,56,3.0
924,28,4.0
923,121,4.0
923,280,3.0
923,815,4.0
923,9,4.0
923,174,5.0
923,168,5.0
923,125,4.0
923,50,5.0
923,333,5.0
923,276,5.0
923,1012,5.0
923,742,4.0
922,95,3.0
922,258,4.0
922,576,4.0
922,562,3.0
922,227,4.0
922,402,3.0
922,252,2.0
922,455,4.0
922,67,3.0
922,122,2.0
922,367,3.0
922,834,1.0
922,184,3.0
922,568,3.0
922,451,4.0
922,237,4.0
922,69,3.0
922,151,5.0
922,145,3.0
922,216,3.0
922,161,3.0
921,1060,2.0
921,932,3.0
921,82,3.0
921,69,4.0
921,367,4.0
921,929,1.0
921,245,1.0
921,143,5.0
921,133,5.0
921,282,2.0
921,15,4.0
921,202,4.0
921,651,3.0
921,128,1.0
921,924,3.0
921,25,3.0
921,284,4.0
921,173,5.0
920,302,4.0
